title,artist,album_artist,album,plays,musicID,trackNo,diskNo
Lucy In The Sky With Diamonds,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,1,5A6F073B039BB189,3,1
Getting Better,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,088756FB5F26F4ED,4,1
Fixing A Hole,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,E818A59240F8E194,5,1
She's Leaving Home,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,9DD0808DBA270556,6,1
Being For The Benefit Of Mr. Kite!,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,12604AEBD7896724,7,1
Within You Without You,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,F8374CE967263387,8,1
When I'm Sixty-Four,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,35BEC3B170C8B051,9,1
Lovely Rita,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,F423BF96AA7DC064,10,1
Good Morning Good Morning,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,1,237DD66B5A36C609,11,1
Sgt. Pepper's Lonely Hearts Club Band (Reprise),The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,B45DF9C4F67FE14D,12,1
A Day In The Life,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,1B8D18F91557B3F0,13,1
Sgt. Pepper's Lonely Hearts Club Band [Take 9],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,AF6F443563A68002,1,2
With A Little Help From My Friends [Take 1 - False Start And Take 2 - Instrumental],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,1F1A252EF0163267,2,2
Lucy In The Sky With Diamonds [Take 1],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,BFB1E31A739BCF6A,3,2
Getting Better [Take 1 - Instrumental And Speech At The End],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,6ACF09F01E052477,4,2
Fixing A Hole [Speech And Take 3],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,97643133D3169A12,5,2
She's Leaving Home [Take 1 - Instrumental],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,5F47883DA42F83D6,6,2
Being For The Benefit Of Mr. Kite! [Take 4],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,6BA6BB0914ACB039,7,2
Within You Without You [Take 1 - Indian Instruments],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,7B351FDEF8776E68,8,2
When I'm Sixty-Four [Take 2],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,2ABF2E768E5806BB,9,2
Lovely Rita [Speech And Take 9],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,323626BC32F70A23,10,2
Good Morning Good Morning [Take 8],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,35EC5FA93592506B,11,2
Sgt. Pepper's Lonely Hearts Club Band (Reprise) [Take 8],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,820A0B953921CFF3,12,2
A Day In The Life [Take 1 With Hummed Last Chord],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,46FC3BD73DF7FE6D,13,2
Strawberry Fields Forever [Take 7],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,50A8BDF90B74A60D,14,2
Strawberry Fields Forever [Take 26],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,EB5992E3FF2BCFF2,15,2
Strawberry Fields Forever [Stereo Mix - 2015],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,2,2FF6D93438819108,16,2
Penny Lane [Take 6 - Instrumental],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,3B4D441E57D5C2C6,17,2
Penny Lane [Stereo Mix - 2017],The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,FA273526D4FF98C6,18,2
I Thought About You,The Beautiful Girls,The Beautiful Girls,"Triple J: Hottest 100, Vol. 15",0,DA99AB19BFC919B4,14,1
Lonely Boy,The Black Keys,The Black Keys,El Camino,0,DF7E51B4255428BD,1,1
Dead And Gone,The Black Keys,The Black Keys,El Camino,0,BB49510A3B728A11,2,1
Gold On The Ceiling,The Black Keys,The Black Keys,El Camino,1,CE2F282D8D620B79,3,1
Little Black Submarines,The Black Keys,The Black Keys,El Camino,1,E528B1E8D0708C6C,4,1
Money Maker,The Black Keys,The Black Keys,El Camino,0,05F9344965094E80,5,1
Run Right Back,The Black Keys,The Black Keys,El Camino,0,2E26EA78A233A701,6,1
Sister,The Black Keys,The Black Keys,El Camino,0,2D61245E13D17E8C,7,1
Hell Of A Season,The Black Keys,The Black Keys,El Camino,0,2744F99DD86C75D3,8,1
Stop Stop,The Black Keys,The Black Keys,El Camino,0,300C287D5804297E,9,1
Nova Baby,The Black Keys,The Black Keys,El Camino,0,939486AF2771A0DD,10,1
Mind Eraser,The Black Keys,The Black Keys,El Camino,0,A8F0DC8435213D65,11,1
Like Eating Glass,Bloc Party,Bloc Party,Silent Alarm,0,0E2251356042249B,1,1
Helicopter,Bloc Party,Bloc Party,Silent Alarm,1,BFB0E0436A2AEF0F,2,1
Positive Tension,Bloc Party,Bloc Party,Silent Alarm,0,5BAF55FD237B282D,3,1
Banquet,Bloc Party,Bloc Party,Silent Alarm,1,BC2759AC43BB0A39,4,1
Blue Light,Bloc Party,Bloc Party,Silent Alarm,0,CC1753E72A84DF7B,5,1
She's Hearing Voices,Bloc Party,Bloc Party,Silent Alarm,0,C623D2676407422C,6,1
This Modern Love,Bloc Party,Bloc Party,Silent Alarm,0,C918E60BA7CE71CE,7,1
The Pioneers,Bloc Party,Bloc Party,Silent Alarm,0,955FF36D591512F0,8,1
Price Of Gasoline,Bloc Party,Bloc Party,Silent Alarm,0,7412D92ACAED6B5F,9,1
So Here We Are,Bloc Party,Bloc Party,Silent Alarm,0,8358544243C88A82,10,1
Luno,Bloc Party,Bloc Party,Silent Alarm,0,AB9C3A6552B05208,11,1
Plans,Bloc Party,Bloc Party,Silent Alarm,0,43B806E624565B9F,12,1
Compliments,Bloc Party,Bloc Party,Silent Alarm,0,1E92EE3A18DE96E6,13,1
Little Thoughts,Bloc Party,Bloc Party,Silent Alarm,0,C1D3CE80E0F87301,14,1
Two More Years,Bloc Party,Bloc Party,Silent Alarm,0,C542FB5129ED1FCC,15,1
Hunting For Witches,Bloc Party,Bloc Party,"Triple J: Hottest 100, Vol. 15",0,46452D947E40E6F0,8,1
Vitriol,Bluejuice,Bluejuice,"Triple J: Hottest 100, Vol. 15",0,9707697AAE9601E8,7,1
Beetlebum,Blur,Blur,Blur,1,5F1F27ACD2B31301,1,1
Song 2,Blur,Blur,Blur,2,25548C8106EE6BAB,2,1
Country Sad Ballad Man,Blur,Blur,Blur,0,80217D47DB31AD6D,3,1
M.O.R.,Blur,Blur,Blur,1,AB9693551F2CDE98,4,1
On Your Own,Blur,Blur,Blur,0,896BB43A0654EA3A,5,1
Theme From Retro,Blur,Blur,Blur,0,78A10E838AAC97C6,6,1
You're So Great,Blur,Blur,Blur,0,83BE585981D7A08A,7,1
Death Of A Party,Blur,Blur,Blur,0,2702CFE778EF9BB4,8,1
Chinese Bombs,Blur,Blur,Blur,2,5CA4038420A9F55C,9,1
I'm Just A Killer For Your Love,Blur,Blur,Blur,0,5D49790077D008FF,10,1
Look Inside America,Blur,Blur,Blur,0,73031B27901CBF4D,11,1
Strange News From Another Star,Blur,Blur,Blur,0,3C5EB81ECC6D8C38,12,1
Movin' On,Blur,Blur,Blur,0,1BFED603B88361B8,13,1
Essex Dogs,Blur,Blur,Blur,0,C7E7345C0A2AA894,14,1
Girls & Boys,Blur,Blur,Parklife,0,6F2BFE0982A4B309,1,1
Tracy Jacks,Blur,Blur,Parklife,0,AA6689D3C73BC209,2,1
End Of A Century,Blur,Blur,Parklife,0,ADB9C452286706BB,3,1
Parklife,Blur,Blur,Parklife,0,6A9E43979D3A9EA1,4,1
Bank Holiday,Blur,Blur,Parklife,0,D034C0B1F8CD024E,5,1
Badhead,Blur,Blur,Parklife,0,36EBAA848E577AEE,6,1
The Debt Collector,Blur,Blur,Parklife,0,0D78EB7F7CFFDE06,7,1
Far Out,Blur,Blur,Parklife,0,73CF534ABDE46EEF,8,1
To The End,Blur,Blur,Parklife,0,207941DBAC3B3AFC,9,1
London Loves,Blur,Blur,Parklife,0,07B6B4F58FEE6EFA,10,1
Trouble In The Message Centre,Blur,Blur,Parklife,0,E6ADEC14B4156887,11,1
Clover Over Dover,Blur,Blur,Parklife,0,A387E219D8CB9FED,12,1
Magic America,Blur,Blur,Parklife,0,E199368B611D13DE,13,1
Jubilee,Blur,Blur,Parklife,0,8F2AB4C64D46B8E1,14,1
This Is A Low,Blur,Blur,Parklife,0,8CAD0F305317E558,15,1
Lot 105,Blur,Blur,Parklife,0,88E5110D419450BD,16,1
Tender,Blur,Blur,13,0,FE9A8C081BD6107F,1,1
Bugman,Blur,Blur,13,0,FD28AD14EDBF35A2,2,1
Coffee & TV,Blur,Blur,13,0,9E905430553E84A6,3,1
Swamp Song,Blur,Blur,13,0,95B7BFB7750D6737,4,1
1992,Blur,Blur,13,0,DCBAD24B851475A8,5,1
B.L.U.R.E.M.I.,Blur,Blur,13,0,6136ADB71AB29840,6,1
Battle,Blur,Blur,13,0,F8E686948096CFFD,7,1
Mellow Song,Blur,Blur,13,0,D6E8EEDDEE834A30,8,1
Trailerpark,Blur,Blur,13,1,FEE8E1A87BA007C6,9,1
Caramel,Blur,Blur,13,0,623BA2DA91BDE2F9,10,1
Trimm Trabb,Blur,Blur,13,0,00640160EB6441B9,11,1
No Distance Left To Run,Blur,Blur,13,0,B6779685EC26D9F6,12,1
Optigan 1,Blur,Blur,13,0,60196D2403DF28AC,13,1
Five Years,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,456D97E3EFC17FB5,1,1
Soul Love,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,16BC1F9F9861E974,2,1
Moonage Daydream,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,90A83461F6A9E898,3,1
Starman,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,4552A5C7FF2B2878,4,1
It Ain't Easy,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,4E670214B488D595,5,1
Lady Stardust,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,850AE13E44FA434E,6,1
Star,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,378CA4ECC2A961DB,7,1
Hang On To Yourself,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,81DF482B287BF058,8,1
Ziggy Stardust,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,B4F852A30A07B3BA,9,1
Suffragette City,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,989EA9F30B9B1AC6,10,1
Rock 'N' Roll Suicide,David Bowie,David Bowie,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0,CE68BF634B512698,11,1
Mojo Pin,Jeff Buckley,Jeff Buckley,Grace,0,6C1627C6B36AAC9F,1,1
Grace,Jeff Buckley,Jeff Buckley,Grace,0,A964267AB4465F78,2,1
Last Goodbye,Jeff Buckley,Jeff Buckley,Grace,0,4EE145C2177C1D1F,3,1
Lilac Wine,Jeff Buckley,Jeff Buckley,Grace,0,D46F72D8D395291D,4,1
So Real,Jeff Buckley,Jeff Buckley,Grace,0,4774DC323101335B,5,1
Hallelujah,Jeff Buckley,Jeff Buckley,Grace,0,0F7DD90618E04B2B,6,1
"Lover, You Should've Come Over",Jeff Buckley,Jeff Buckley,Grace,0,69EFCF02D095DF83,7,1
Corpus Christi Carol,Jeff Buckley,Jeff Buckley,Grace,0,E0B5E86B5A2BDCEA,8,1
Eternal Life,Jeff Buckley,Jeff Buckley,Grace,0,13817A1A2CD726F0,9,1
Dream Brother,Jeff Buckley,Jeff Buckley,Grace,1,3F86FC4F720261AA,10,1
Forget Her,Jeff Buckley,Jeff Buckley,Grace,0,E93F4B617163F629,11,1
The Sky Is A Landfill,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,87AF17B4743B2374,1,1
Everybody Here Wants You,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,D51C4E008F968FA2,2,1
Opened Once,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,69D34E371B045221,3,1
Nightmares By The Sea,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,A254AD06FDF603E7,4,1
Yard Of Blonde Girls,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,874FEE9FE7B730D1,5,1
Witches' Rave,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,89B038D16E6BD129,6,1
New Year's Prayer,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,2D5171EE9B422F83,7,1
Morning Theft,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,C41A309078755062,8,1
Vancouver,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,1,C4EBE9CA5ABDFBF0,9,1
You & I,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,0B4A8F72A92CCEE5,10,1
Nightmares By The Sea,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,328D3ED852B69CC9,1,2
New Year's Prayer,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,0E399C842D96A701,2,2
Haven't You Heard,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,8155A0BFE5C52963,3,2
I Know We Could Be So Happy Baby (If We Wanted To Be),Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,4B6EE342C8649BB8,4,2
Murder Suicide Meteor Slave,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,1CE0D4F8137EBA14,5,2
Back In N.Y.C.,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,1329EB4FB53BBF0B,6,2
Gunshot Glitter,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,D340454F68977DA4,7,2
Demon John,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,1DEDFCA567A6BD40,8,2
Your Flesh Is So Nice,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,157C03A617298102,9,2
Jewel Box,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,C7817F86DFF57C67,10,2
Satisfied Mind,Jeff Buckley,Jeff Buckley,Sketches For My Sweetheart The Drunk,0,6B51E080CC3EE366,11,2
So Many Nights,The Cat Empire,The Cat Empire,"Triple J: Hottest 100, Vol. 15",0,2EE05A06C03969EC,12,2
The Salmon Dance,The Chemical Brothers,The Chemical Brothers,"Triple J: Hottest 100, Vol. 15",0,13A2D62D58992980,12,1
What If,Cog,Cog,"Triple J: Hottest 100, Vol. 15",0,72C1EA5AE83D97C2,21,2
Hang Me Up To Dry,Cold War Kids,Cold War Kids,"Triple J: Hottest 100, Vol. 15",0,B15A0C5F5A4EF677,18,1
Hearts On Fire,Cut Copy,Cut Copy,"Triple J: Hottest 100, Vol. 15",0,D403FD49478D9F38,19,2
Robot Rock / Oh Yeah,Daft Punk,Daft Punk,Alive 2007,0,4B4CAD9476FD85E5,1,1
Touch It / Technologic,Daft Punk,Daft Punk,Alive 2007,0,1D6BFF85D7F00919,2,1
Television Rules the Nation / Crescendolls,Daft Punk,Daft Punk,Alive 2007,1,568FE404FF59FC44,3,1
Too Long / Steam Machine,Daft Punk,Daft Punk,Alive 2007,0,0AA3F221CFFA0398,4,1
"Around the World / Harder, Better, Faster, Stronger",Daft Punk,Daft Punk,Alive 2007,0,28F3999E6F59908B,5,1
Burnin' / Too Long,Daft Punk,Daft Punk,Alive 2007,0,F9396C364D89E118,6,1
Face to Face / Short Circuit,Daft Punk,Daft Punk,Alive 2007,1,AF632533DE15F18B,7,1
One More Time / Aerodynamic,Daft Punk,Daft Punk,Alive 2007,1,E85AFEBF15EC5E65,8,1
"Aerodynamic Beats / Gabrielle , Forget About the World",Daft Punk,Daft Punk,Alive 2007,0,7EA22DDD62A44DC8,9,1
Prime Time of Your Life / Brainwasher / Rollin' & Scratchin' / Alive,Daft Punk,Daft Punk,Alive 2007,0,1F490F99B23A7F28,10,1
Da Funk / Daftendirekt,Daft Punk,Daft Punk,Alive 2007,0,417F15C75FD15CF6,11,1
Superheroes / Human After All / Rock'n Roll,Daft Punk,Daft Punk,Alive 2007,0,F756FE414D6DA83D,12,1
Around The World [Radio Edit],Daft Punk,Daft Punk,Around The World [Single],0,E5FBEF4F446348B9,1,1
Around The World [Album Version],Daft Punk,Daft Punk,Around The World [Single],0,D939A51C2FA324E3,2,1
Teachers [Extended Mix],Daft Punk,Daft Punk,Around The World [Single],0,EFCE8650E714EC09,3,1
Around The World (Motorbass Vice Mix),Daft Punk,Daft Punk,Around The World [Single],0,452F285AA81E25B3,4,1
Da Funk [Radio Edit],Daft Punk,Daft Punk,Da Funk [Single],0,6B301BA77565744E,1,1
Da Funk (Original Version),Daft Punk,Daft Punk,Da Funk [Single],0,5211582084E0D886,2,1
Musique,Daft Punk,Daft Punk,Da Funk [Single],0,2114BEA37DE47D0E,3,1
One More Time,Daft Punk,Daft Punk,Discovery,0,C1F14F2199F58C00,1,1
Aerodynamic,Daft Punk,Daft Punk,Discovery,0,56B584991B659E78,2,1
Digital Love,Daft Punk,Daft Punk,Discovery,0,398D8F83E1C4BB5C,3,1
"Harder, Better, Faster, Stronger",Daft Punk,Daft Punk,Discovery,2,E016DADE16ADB7F1,4,1
Crescendolls,Daft Punk,Daft Punk,Discovery,1,DA7C04CB5C4D825E,5,1
Nightvision,Daft Punk,Daft Punk,Discovery,0,076B6ECA23CFACC7,6,1
Superheroes,Daft Punk,Daft Punk,Discovery,0,92B40539259E7F41,7,1
High Life,Daft Punk,Daft Punk,Discovery,0,DD5F4FB484D01E4D,8,1
Something About Us,Daft Punk,Daft Punk,Discovery,0,EF735606E800404B,9,1
Voyager,Daft Punk,Daft Punk,Discovery,0,3D6A95DDD3EB618B,10,1
Veridis Quo,Daft Punk,Daft Punk,Discovery,0,3DEE8E5A70C6B17F,11,1
Short Circuit,Daft Punk,Daft Punk,Discovery,0,758D3552A15A360E,12,1
Face To Face,Daft Punk,Daft Punk,Discovery,0,4D4E46754003F3E3,13,1
Too Long,Daft Punk,Daft Punk,Discovery,0,66B0F12DEAA3ABC9,14,1
Harder Better Faster Stronger,Daft Punk,Daft Punk,"Triple J: Hottest 100, Vol. 15",0,0ADAB9D31DEA0C31,2,1
Feiticeira,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,7490EF55B0544940,1,1
Digital Bath,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,62522B71156ABF04,2,1
Elite,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,64AE0E81F6A612FA,3,1
RX Queen,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,167485C831C33D18,4,1
Street Carp,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,772007A62C024D32,5,1
Teenager,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,B194455CA964DE6F,6,1
Knife Prty,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,7FCAF8D20BC8A708,7,1
Korea,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,B6730923BB122566,8,1
Passenger,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,7DE61387E2C6B766,9,1
Change (In The House Of Flies),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,CC2EBFE69D397782,10,1
Pink Maggit,Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,E201979A373CDA2E,11,1
Feitieira (Clams Casino Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,E6672F8B621CFFB4,1,2
Digital Bath (DJ Shadow Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,4836D100D601DC06,2,2
Elite (Blanck Mass Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,7B6533D4AD4FA7F6,3,2
RX Queen (Salva Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,58D4921FE8FF5AF0,4,2
Street Carp (Phantogram Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,B36C587A5F5FD6C5,5,2
Teenager (Robert Smith Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,E72A23BD7CC2C08F,6,2
Knife Party (Purity Ring Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,999B23FABC7C6F3C,7,2
Korea (Trevor Jackson Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,B88A24D2232E792A,8,2
Passenger (Mike Shinoda Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,6EC97B11F6DCB3F0,9,2
Change (In The House Of Flies) (Tourist Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,AB972934DC8602F9,10,2
Pink Maggit (Squarepusher Remix),Deftones,Deftones,White Pony [20 Year Anniversary Edition],0,2ADB426A7CAE8E65,11,2
Pogo,Digitalism,Digitalism,"Triple J: Hottest 100, Vol. 15",0,EBFB259358104068,20,1
Novocaine For The Soul,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,524BE7F79837C2B6,1,1
Susan's House,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,68DD26C58D91F395,2,1
My Beloved Monster,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,C61BE77415A2F70D,3,1
Your Lucky Day In Hell,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,12284E79CAB7CA7E,4,1
3 Speed,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,22B8749DA6A97E78,5,1
Last Stop: This Town,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,52127A99F0595196,6,1
Climbing To The Moon (Jon Brion Remix),Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,A40580799A24E3D8,7,1
Flyswatter,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,E4F430F2215A9D40,8,1
I Like Birds,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,16BA8C88F38BA1BD,9,1
Mr. E's Beautiful Blues,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,14D991482B266DEC,10,1
It's A Motherfucker,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,1C5F5AECEC18FDBE,11,1
Souljacker Part 1,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,61626A0FF72339A6,12,1
That's Not Really Funny,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,CDE8596628B1F599,13,1
Fresh Feeling,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,51393122DDDFD8FC,14,1
Get Ur Freak On,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",1,FE8F94F3AADA2634,15,1
Saturday Morning,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,D1B71DA4832AE445,16,1
Love Of The Loveless,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,0614A11836F4580D,17,1
Dirty Girl [Live],Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,EA0B41BE78BBD804,18,1
I Need Some Sleep,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,12A5F47B7C004F63,19,1
Hey Man (Now You're Really Living),Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,A9F1DF8E59F05A69,20,1
I'm Going To Stop Pretending That I Didn't Break Your Heart,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,248980D99C6FC504,21,1
Trouble With Dreams,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,6113D7B5F61A9CC6,22,1
Railroad Man,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,16553E7D081A36F8,23,1
Losing Streak,Eels,Eels,"Meet The Eels: Essential Eels, Vol. 1",0,4473470D97DEDEF0,24,1
Night Of The Long Knives,Everything Everything,Everything Everything,A Fever Dream,0,DFDC1DA4BC5983C1,1,1
Can't Do,Everything Everything,Everything Everything,A Fever Dream,0,563059F3B204E63B,2,1
Desire,Everything Everything,Everything Everything,A Fever Dream,0,CF57F8BCF5420ECC,3,1
Big Game,Everything Everything,Everything Everything,A Fever Dream,0,C99924D5D42E44F7,4,1
"Good Shot, Good Soldier",Everything Everything,Everything Everything,A Fever Dream,0,DCD3595CF101FA70,5,1
Run The Numbers,Everything Everything,Everything Everything,A Fever Dream,0,3EE97976884AADCD,6,1
Put Me Together,Everything Everything,Everything Everything,A Fever Dream,0,0689B4D89E44A4FC,7,1
A Fever Dream,Everything Everything,Everything Everything,A Fever Dream,0,5625D6CA43CD879B,8,1
Ivory Tower,Everything Everything,Everything Everything,A Fever Dream,0,A1E5D634DA8F78E6,9,1
New Deep,Everything Everything,Everything Everything,A Fever Dream,0,AF02845513FD3582,10,1
White Whale,Everything Everything,Everything Everything,A Fever Dream,0,29B32D8C35A404DD,11,1
Submission,Failure,Failure,Comfort (Remixed and Remastered),5,B2231E538E51B0D2,1,1
Macaque,Failure,Failure,Comfort (Remixed and Remastered),2,7F78162CE04A86EB,2,1
Something,Failure,Failure,Comfort (Remixed and Remastered),8,67060075E9B0B9E2,3,1
Screen Man,Failure,Failure,Comfort (Remixed and Remastered),1,A3A7DE8FB3D57E4C,4,1
Swallow,Failure,Failure,Comfort (Remixed and Remastered),0,E20A2C7AE17AA0CE,5,1
Muffled Snaps,Failure,Failure,Comfort (Remixed and Remastered),2,E64DD8395F6546C8,6,1
Kindred,Failure,Failure,Comfort (Remixed and Remastered),0,F07E591F6B8006DD,7,1
Pro-Catastrophe,Failure,Failure,Comfort (Remixed and Remastered),0,3D29AD98F92CDE35,8,1
Princess,Failure,Failure,Comfort (Remixed and Remastered),1,EDD652EAECE3B537,9,1
Salt Wound,Failure,Failure,Comfort (Remixed and Remastered),0,FE37D1B40E8AA7CD,10,1
Saturday Savior,Failure,Failure,Fantastic Planet (Remastered),1,811F92C9014B35FC,1,1
Sergeant Politeness,Failure,Failure,Fantastic Planet (Remastered),1,C13B9DF66B799BB3,2,1
Segue 1,Failure,Failure,Fantastic Planet (Remastered),1,8B81021B72704B2C,3,1
Smoking Umbrellas,Failure,Failure,Fantastic Planet (Remastered),3,C9B39F93D10B6B70,4,1
Pillowhead,Failure,Failure,Fantastic Planet (Remastered),1,B161B98FC1564939,5,1
Blank,Failure,Failure,Fantastic Planet (Remastered),2,55FFAF44DDFC7F4F,6,1
Segue 2,Failure,Failure,Fantastic Planet (Remastered),2,057F1E3C55C6914A,7,1
Dirty Blue Balloons,Failure,Failure,Fantastic Planet (Remastered),4,7397F521B77F7E85,8,1
Solaris,Failure,Failure,Fantastic Planet (Remastered),1,DB42F8E6DCF26093,9,1
Pitiful,Failure,Failure,Fantastic Planet (Remastered),1,DC47F5C889D5C511,10,1
Leo,Failure,Failure,Fantastic Planet (Remastered),1,FF5BE68B212D115A,11,1
